*N2,*N2H,*NHNH,*NHNH2,*N2H4,*NH2NH3,*NH3 + NH3,2NH3 + *,path,system
-0.8840830644476227,1.1381086987094022,-0.42141828779131174,-0.8456493092817254,-0.11214730824576691,-1.924044685496483,-0.2579877335228957,1.213481931888964,path_1,0_CuNi
-0.7546062139444984,0.9752585461246781,-0.3479886489803903,-0.4674171035294421,-0.2903173692757264,-1.401401016570162,-0.9007325664279051,1.093464614416007,path_1,1_Ag_subCu
-0.8537990436307155,1.0901801410946064,-0.39590900379698724,-0.4546135060954839,-0.924819293897599,-1.2610108988592401,-0.52776850014925,1.23400034714723,path_1,2_Au_subCu
-0.8753829678171314,1.2532479236833751,0.036520266672596335,-1.6521961757098325,0.02173216303344816,-1.3230918702902272,-0.7659515947452746,1.2113824969856068,path_1,6_Pd_subNi
-0.7278134044609033,0.7747789960121736,-0.18661849229829386,-1.1442073221551254,-0.15624180156737566,-0.9918428842793219,-0.7939474627492018,1.132152613310609,path_1,7_Pt_subNi
-0.5228641792200506,0.3365829914691858,0.6236038435599767,-1.7039043121621944,0.20713147334754467,-1.736463638022542,-0.4927908039535396,1.1949648667941801,path_1,9_Fe_subNi
-0.7264439590508118,0.8941706321202219,-0.2850005431682803,-0.8950236280797981,-0.5844982121489011,-1.5199777784873731,-0.08680368319619447,1.1098374138236977,path_1,11_Pd_subCu
-0.8846752662793733,1.1428406604682095,-0.4086041854461655,-0.5722456253715791,-0.4240097430883907,-1.3156685546855442,-0.48063654016004875,0.8492594963754527,path_1,13_Ag_subNi
-0.8750141253112815,0.857304664212279,-0.20839410176267847,-0.5481457465793937,-0.8848700871458277,-0.9425954400212504,-0.7311844700598158,1.2391595484805293,path_1,14_Au_subNi
