*N2,*N2H,*NNH2,*NNH3,*N + NH3,*NH + NH3,*NH2 + NH3,*NH3 + NH3,2NH3 + *,path,system
-0.7674585890490562,1.2931786443805322,-1.2072188597521745,0.5911964730476029,-0.3358653715113178,-1.6311979212914594,-0.6206553895026445,-0.5323749615927227,1.1166562170838006,path_2,0_CuNi
-0.7546062139444984,1.2927847348619252,-1.7060433247243054,0.8310007131076418,-1.422416813496966,-0.7476222271216102,0.411262568552047,-1.0915638098376803,1.093464614416007,path_2,1_Ag_subCu
-0.7302398933679797,0.9666209908318706,-1.3919805591576733,0.8371040959027596,-1.4239033155608922,-0.6731134424335323,-0.08919184206752107,-0.7192455763579346,1.1302097840234637,path_2,2_Au_subCu
-0.7594634625129402,1.137665050686337,-0.6193098574294709,0.2955140869016759,-0.45444033888634294,-1.0393759253202006,-0.5295234713121317,-1.2474326240480877,1.1226267837337218,path_2,6_Pd_subNi
-0.8464195424458012,1.1031619772547856,-0.6986825494095683,0.41024843615014106,-0.6191630866378546,-0.8536710609332658,-0.9214337688754313,-0.8959684326546267,1.228188269364182,path_2,7_Pt_subNi
-0.8771205848897807,1.1659399430500343,-0.5281093638623133,0.17329732165671885,-0.33466275926912203,-1.197729206411168,-0.8463951154262759,-0.8474559604655951,1.1984959674300626,path_2,9_Fe_subNi
-0.8478552340529859,1.015581907122396,-0.5356753176311031,0.3308806585846469,-0.4177366054500453,-1.0933191659860313,-0.7880652692983858,-0.9638745978008956,1.206323866324965,path_2,11_Pd_subCu
-0.7743784514605068,1.032543845649343,-1.039215563039761,0.1349884647061117,-0.461999872000888,-0.9745732131414115,-0.6232841380988248,-0.49691331188660115,1.1090924810850993,path_2,13_Ag_subNi
-0.7685344070778228,0.3059769481769763,-0.20948419073829427,0.049097980780061334,-0.41651042259763926,-0.983606860449072,-0.6951466650352813,-0.5333446319564246,1.1578124907100573,path_2,14_Au_subNi
