2N*,2NH*,2NH2*,2NH3*,2NH3 + * ,path,system
0.6211377436993644,-1.1797935565118678,-0.8388912554946728,-0.8628047427628189,1.2134819319471717,path_3,0_CuNi
0.4769914149073884,-1.2291440652916208,-0.531551827385556,-0.8566300158272497,1.0934646144742146,path_3,1_Ag_subCu
0.5994758084998466,-1.2519833646947518,-0.5908140044193715,-1.0375486657139845,1.2340003472054377,path_3,2_Au_subCu
0.639318905712571,-1.2002058594953269,-0.673231270571705,-1.0241341518121772,1.2113824970438145,path_3,6_Pd_subNi
0.4905701592215337,-0.8987317538703792,-0.5430242209113203,-1.2278366769314744,1.1321526133688167,path_3,7_Pt_subNi
-0.1261410666629672,-0.4252237800974399,-0.7730249812593684,-0.9174449179554358,1.1949648668523878,path_3,9_Fe_subNi
-0.05521343386499211,-0.9010026315227151,-0.24884740129346028,-0.9516438263235614,1.1098374138819054,path_3,11_Pd_subCu
0.5886309862253256,-1.1652594442130066,-0.8076874305261299,-0.5118134870426729,0.8492594964336604,path_3,13_Ag_subNi
0.06908287620171905,-0.9682331373915076,-0.5290077798417769,-0.857871386629995,1.239159548538737,path_3,14_Au_subNi
