2N*,2NH*,2NH2*,2NH3*,2NH3 + * ,path,system
0.6207021761219949,-1.6311979212914594,-0.6206553895026445,-0.5323749615927227,1.1166562171420082,path_3,0_CuNi
-0.7124110251897946,-0.7476222271216102,0.411262568552047,-1.0915638098376803,1.0934646144742146,path_3,1_Ag_subCu
-0.6955288023455068,-0.6731134424335323,-0.08919184206752107,-0.7192455763579346,1.1302097840816714,path_3,2_Au_subCu
0.6468353577656671,-1.0393759253202006,-0.5295234713121317,-1.2474326240480877,1.1226267837919295,path_3,6_Pd_subNi
0.39601511391811073,-0.8536710609332658,-0.9214337688754313,-0.8959684326546267,1.2281882694223896,path_3,7_Pt_subNi
0.6462144356919453,-1.197729206411168,-0.8463951154262759,-0.8474559604655951,1.1984959674882703,path_3,9_Fe_subNi
0.5920652875793166,-1.0933191659860313,-0.7880652692983858,-0.9638745978008956,1.2063238663831726,path_3,11_Pd_subCu
-0.061191697139292955,-0.9745732131414115,-0.6232841380988248,-0.49691331188660115,1.109092481143307,path_3,13_Ag_subNi
0.007415787549689412,-0.983606860449072,-0.6951466650352813,-0.5333446319564246,1.157812490768265,path_3,14_Au_subNi
